file,time,class,n_valid_pixels,n_disagree_pixels,fraction_disagree_all_pixels,n_either_positive,n_both_positive,fraction_agreement_given_positive_union,fraction_disagreement_given_positive_union
2019-01-05T13:00:00.000000000.nc,2019-01-05T13:00:00.000000000,Atmospheric River (AR),1038240,39634,0.038174217907227616,77648,38014,0.48956830826293013,0.5104316917370698
2019-01-07T16:00:00.000000000.nc,2019-01-07T16:00:00.000000000,Atmospheric River (AR),1038240,42980,0.04139697950377562,76638,33658,0.4391816070356742,0.5608183929643258
2019-01-10T10:00:00.000000000.nc,2019-01-10T10:00:00.000000000,Atmospheric River (AR),1038240,58987,0.0568144167051934,110520,51533,0.4662775968150561,0.5337224031849439
2019-01-13T10:00:00.000000000.nc,2019-01-13T10:00:00.000000000,Atmospheric River (AR),1038240,44715,0.04306807674526121,86260,41545,0.481625318803617,0.5183746811963831
2019-01-15T14:00:00.000000000.nc,2019-01-15T14:00:00.000000000,Atmospheric River (AR),1038240,48092,0.04632069656341501,80058,31966,0.3992855179994504,0.6007144820005496
2019-01-15T21:00:00.000000000.nc,2019-01-15T21:00:00.000000000,Atmospheric River (AR),1038240,57006,0.05490638002773925,91623,34617,0.37781997969942044,0.6221800203005795
2019-01-16T12:00:00.000000000.nc,2019-01-16T12:00:00.000000000,Atmospheric River (AR),1038240,46998,0.04526699029126213,61923,14925,0.24102514413061382,0.7589748558693862
2019-01-17T03:00:00.000000000.nc,2019-01-17T03:00:00.000000000,Atmospheric River (AR),1038240,37302,0.035928109107720756,106482,69180,0.6496872710880712,0.3503127289119288
2019-01-18T21:00:00.000000000.nc,2019-01-18T21:00:00.000000000,Atmospheric River (AR),1038240,30242,0.029128139929110803,51813,21571,0.4163240885492058,0.5836759114507942
2019-01-20T09:00:00.000000000.nc,2019-01-20T09:00:00.000000000,Atmospheric River (AR),1038240,44005,0.04238422715364463,78923,34918,0.44243123043979576,0.5575687695602043
2019-01-20T10:00:00.000000000.nc,2019-01-20T10:00:00.000000000,Atmospheric River (AR),1038240,40142,0.038663507474187085,73867,33725,0.45656382417046854,0.5434361758295314
2019-01-21T16:00:00.000000000.nc,2019-01-21T16:00:00.000000000,Atmospheric River (AR),1038240,67383,0.06490117891816921,117956,50573,0.428744616636712,0.571255383363288
2019-01-22T00:00:00.000000000.nc,2019-01-22T00:00:00.000000000,Atmospheric River (AR),1038240,50264,0.048412698412698414,92105,41841,0.4542750122143206,0.5457249877856793
2019-01-24T07:00:00.000000000.nc,2019-01-24T07:00:00.000000000,Atmospheric River (AR),1038240,43440,0.04184003698566805,66222,22782,0.3440246443780013,0.6559753556219987
2019-01-27T01:00:00.000000000.nc,2019-01-27T01:00:00.000000000,Atmospheric River (AR),1038240,55867,0.05380933117583603,121197,65330,0.5390397452082147,0.46096025479178526
2019-01-28T13:00:00.000000000.nc,2019-01-28T13:00:00.000000000,Atmospheric River (AR),1038240,26354,0.025383341038680843,61983,35629,0.5748189019569883,0.4251810980430118
2019-01-28T17:00:00.000000000.nc,2019-01-28T17:00:00.000000000,Atmospheric River (AR),1038240,25943,0.024987478810294346,48708,22765,0.46737702225507105,0.532622977744929
2019-01-28T19:00:00.000000000.nc,2019-01-28T19:00:00.000000000,Atmospheric River (AR),1038240,68959,0.06641913237787024,99654,30695,0.3080157344411664,0.6919842655588335
2019-01-29T12:00:00.000000000.nc,2019-01-29T12:00:00.000000000,Atmospheric River (AR),1038240,56933,0.0548360687316998,99327,42394,0.42681244777351574,0.5731875522264842
2019-01-29T23:00:00.000000000.nc,2019-01-29T23:00:00.000000000,Atmospheric River (AR),1038240,36094,0.03476460163353367,75650,39556,0.5228816920026438,0.4771183079973563
2019-01-30T03:00:00.000000000.nc,2019-01-30T03:00:00.000000000,Atmospheric River (AR),1038240,50077,0.04823258591462475,68621,18544,0.27023797379810843,0.7297620262018916
2019-01-31T03:00:00.000000000.nc,2019-01-31T03:00:00.000000000,Atmospheric River (AR),1038240,27470,0.026458237016489444,69384,41914,0.6040873976709328,0.3959126023290672
2019-01-31T16:00:00.000000000.nc,2019-01-31T16:00:00.000000000,Atmospheric River (AR),1038240,52422,0.05049121590383726,99075,46653,0.47088569265707797,0.529114307342922
2019-02-03T23:00:00.000000000.nc,2019-02-03T23:00:00.000000000,Atmospheric River (AR),1038240,34682,0.03340460779781168,70444,35762,0.5076656635057635,0.4923343364942366
2019-02-06T11:00:00.000000000.nc,2019-02-06T11:00:00.000000000,Atmospheric River (AR),1038240,56791,0.054699298813376485,102666,45875,0.4468373171254359,0.5531626828745642
2019-02-06T17:00:00.000000000.nc,2019-02-06T17:00:00.000000000,Atmospheric River (AR),1038240,29187,0.028111997226074895,59319,30132,0.5079654073736914,0.4920345926263086
2019-02-07T06:00:00.000000000.nc,2019-02-07T06:00:00.000000000,Atmospheric River (AR),1038240,16221,0.015623555247341655,41021,24800,0.6045683917993223,0.3954316082006777
2019-02-07T07:00:00.000000000.nc,2019-02-07T07:00:00.000000000,Atmospheric River (AR),1038240,64106,0.06174487594390507,87167,23061,0.26456112978535457,0.7354388702146455
2019-02-09T22:00:00.000000000.nc,2019-02-09T22:00:00.000000000,Atmospheric River (AR),1038240,76717,0.07389139312683002,98367,21650,0.22009413726147997,0.77990586273852
2019-02-10T22:00:00.000000000.nc,2019-02-10T22:00:00.000000000,Atmospheric River (AR),1038240,44542,0.0429014486053321,67043,22501,0.33562042271378073,0.6643795772862193
2019-02-11T21:00:00.000000000.nc,2019-02-11T21:00:00.000000000,Atmospheric River (AR),1038240,65019,0.06262424872861766,116121,51102,0.44007543855116643,0.5599245614488335
2019-02-12T05:00:00.000000000.nc,2019-02-12T05:00:00.000000000,Atmospheric River (AR),1038240,41882,0.04033942055786716,62234,20352,0.32702381334961594,0.6729761866503841
2019-02-14T01:00:00.000000000.nc,2019-02-14T01:00:00.000000000,Atmospheric River (AR),1038240,57842,0.055711588842656805,129891,72049,0.5546881616124288,0.4453118383875711
2019-02-17T00:00:00.000000000.nc,2019-02-17T00:00:00.000000000,Atmospheric River (AR),1038240,41303,0.03978174603174603,61569,20266,0.3291591547694457,0.6708408452305543
2019-02-19T13:00:00.000000000.nc,2019-02-19T13:00:00.000000000,Atmospheric River (AR),1038240,34285,0.033022229927569736,63586,29301,0.46080898310948953,0.5391910168905105
2019-02-20T07:00:00.000000000.nc,2019-02-20T07:00:00.000000000,Atmospheric River (AR),1038240,50473,0.0486140006164278,91087,40614,0.4458814100804725,0.5541185899195274
2019-02-22T22:00:00.000000000.nc,2019-02-22T22:00:00.000000000,Atmospheric River (AR),1038240,75738,0.07294845122515026,134998,59260,0.43896946621431426,0.5610305337856857
2019-02-24T15:00:00.000000000.nc,2019-02-24T15:00:00.000000000,Atmospheric River (AR),1038240,57627,0.055504507628294036,112322,54695,0.48694823810117344,0.5130517618988266
2019-02-24T23:00:00.000000000.nc,2019-02-24T23:00:00.000000000,Atmospheric River (AR),1038240,59500,0.05730852211434736,76830,17330,0.2255629311466875,0.7744370688533125
2019-02-26T00:00:00.000000000.nc,2019-02-26T00:00:00.000000000,Atmospheric River (AR),1038240,67409,0.06492622129758052,110192,42783,0.3882586757659358,0.6117413242340641
2019-02-27T00:00:00.000000000.nc,2019-02-27T00:00:00.000000000,Atmospheric River (AR),1038240,63063,0.06074029126213592,81502,18439,0.22623984687492332,0.7737601531250767
2019-02-27T16:00:00.000000000.nc,2019-02-27T16:00:00.000000000,Atmospheric River (AR),1038240,79694,0.07675874556942518,130454,50760,0.38910267220629496,0.6108973277937051
2019-03-01T07:00:00.000000000.nc,2019-03-01T07:00:00.000000000,Atmospheric River (AR),1038240,79093,0.07617988133764833,134709,55616,0.4128603137132634,0.5871396862867366
2019-03-03T14:00:00.000000000.nc,2019-03-03T14:00:00.000000000,Atmospheric River (AR),1038240,54621,0.05260922330097088,97952,43331,0.44236973211368835,0.5576302678863116
2019-03-05T12:00:00.000000000.nc,2019-03-05T12:00:00.000000000,Atmospheric River (AR),1038240,32739,0.031533171521035595,70955,38216,0.5385948840814601,0.46140511591853994
2019-03-05T13:00:00.000000000.nc,2019-03-05T13:00:00.000000000,Atmospheric River (AR),1038240,37274,0.035901140391431656,68919,31645,0.45916220490720994,0.5408377950927901
2019-03-08T23:00:00.000000000.nc,2019-03-08T23:00:00.000000000,Atmospheric River (AR),1038240,61274,0.05901718292494992,123659,62385,0.5044921922383329,0.49550780776166714
2019-03-12T09:00:00.000000000.nc,2019-03-12T09:00:00.000000000,Atmospheric River (AR),1038240,64904,0.06251348435814455,98635,33731,0.34197799969584836,0.6580220003041517
2019-03-13T05:00:00.000000000.nc,2019-03-13T05:00:00.000000000,Atmospheric River (AR),1038240,18464,0.017783942055786716,35314,16850,0.47714787336467124,0.5228521266353288
2019-03-13T10:00:00.000000000.nc,2019-03-13T10:00:00.000000000,Atmospheric River (AR),1038240,39367,0.037917051934042226,56536,17169,0.30368260931088153,0.6963173906891185
2019-03-15T13:00:00.000000000.nc,2019-03-15T13:00:00.000000000,Atmospheric River (AR),1038240,39527,0.03807115888426568,89482,49955,0.5582687020853356,0.4417312979146644
2019-03-16T02:00:00.000000000.nc,2019-03-16T02:00:00.000000000,Atmospheric River (AR),1038240,60958,0.05871282169825859,118489,57531,0.4855387419929276,0.5144612580070724
2019-03-19T05:00:00.000000000.nc,2019-03-19T05:00:00.000000000,Atmospheric River (AR),1038240,46473,0.04476132686084142,81125,34652,0.42714329738058554,0.5728567026194145
2019-03-20T23:00:00.000000000.nc,2019-03-20T23:00:00.000000000,Atmospheric River (AR),1038240,71154,0.06853328710124827,116291,45137,0.3881383770025195,0.6118616229974805
2019-03-21T02:00:00.000000000.nc,2019-03-21T02:00:00.000000000,Atmospheric River (AR),1038240,58379,0.056228810294344275,104112,45733,0.4392673274934686,0.5607326725065315
2019-03-21T17:00:00.000000000.nc,2019-03-21T17:00:00.000000000,Atmospheric River (AR),1038240,26395,0.025422830944675606,67929,41534,0.6114325251365397,0.3885674748634604
2019-03-26T16:00:00.000000000.nc,2019-03-26T16:00:00.000000000,Atmospheric River (AR),1038240,40807,0.03930401448605332,83997,43190,0.514185030417753,0.48581496958224696
2019-03-30T08:00:00.000000000.nc,2019-03-30T08:00:00.000000000,Atmospheric River (AR),1038240,65901,0.06347376329172445,108958,43057,0.3951706162007379,0.6048293837992621
2019-04-02T10:00:00.000000000.nc,2019-04-02T10:00:00.000000000,Atmospheric River (AR),1038240,51510,0.04961280628756357,85397,33887,0.3968172184034568,0.6031827815965431
2019-04-04T15:00:00.000000000.nc,2019-04-04T15:00:00.000000000,Atmospheric River (AR),1038240,62298,0.060003467406380025,95911,33613,0.3504603225907352,0.6495396774092649
2019-04-05T04:00:00.000000000.nc,2019-04-05T04:00:00.000000000,Atmospheric River (AR),1038240,46775,0.045052203729388195,68985,22210,0.3219540479814452,0.6780459520185548
2019-04-07T18:00:00.000000000.nc,2019-04-07T18:00:00.000000000,Atmospheric River (AR),1038240,36764,0.03540992448759439,68024,31260,0.4595436904621898,0.5404563095378102
2019-04-08T07:00:00.000000000.nc,2019-04-08T07:00:00.000000000,Atmospheric River (AR),1038240,52090,0.050171443982123594,101832,49742,0.488471207478985,0.511528792521015
2019-04-08T23:00:00.000000000.nc,2019-04-08T23:00:00.000000000,Atmospheric River (AR),1038240,44098,0.04247380181846201,82922,38824,0.46819903041412414,0.5318009695858759
2019-04-14T08:00:00.000000000.nc,2019-04-14T08:00:00.000000000,Atmospheric River (AR),1038240,82259,0.07922927261519494,105414,23155,0.2196577304722333,0.7803422695277668
2019-04-17T00:00:00.000000000.nc,2019-04-17T00:00:00.000000000,Atmospheric River (AR),1038240,47417,0.04567055786715981,97154,49737,0.5119398069045021,0.48806019309549786
2019-04-19T14:00:00.000000000.nc,2019-04-19T14:00:00.000000000,Atmospheric River (AR),1038240,54574,0.052563954384342734,112173,57599,0.5134836368823157,0.4865163631176843
2019-04-19T23:00:00.000000000.nc,2019-04-19T23:00:00.000000000,Atmospheric River (AR),1038240,37738,0.03634805054707967,87210,49472,0.5672743951381722,0.43272560486182776
2019-04-21T06:00:00.000000000.nc,2019-04-21T06:00:00.000000000,Atmospheric River (AR),1038240,17268,0.01663199260286639,40448,23180,0.5730814873417721,0.42691851265822783
2019-04-22T07:00:00.000000000.nc,2019-04-22T07:00:00.000000000,Atmospheric River (AR),1038240,53095,0.05113942826321467,107293,54198,0.5051401302974099,0.4948598697025901
2019-04-23T05:00:00.000000000.nc,2019-04-23T05:00:00.000000000,Atmospheric River (AR),1038240,53483,0.051513137617506546,91668,38185,0.4165575773443295,0.5834424226556705
2019-04-23T18:00:00.000000000.nc,2019-04-23T18:00:00.000000000,Atmospheric River (AR),1038240,39154,0.03771189705655725,72092,32938,0.45688842035177274,0.5431115796482273
2019-04-24T17:00:00.000000000.nc,2019-04-24T17:00:00.000000000,Atmospheric River (AR),1038240,52429,0.050497958082909536,75109,22680,0.3019611497956303,0.6980388502043696
2019-04-24T18:00:00.000000000.nc,2019-04-24T18:00:00.000000000,Atmospheric River (AR),1038240,42146,0.04059369702573586,80847,38701,0.4786943238462775,0.5213056761537225
2019-04-27T15:00:00.000000000.nc,2019-04-27T15:00:00.000000000,Atmospheric River (AR),1038240,47053,0.04531996455540145,83679,36626,0.437696435186845,0.562303564813155
2019-04-28T07:00:00.000000000.nc,2019-04-28T07:00:00.000000000,Atmospheric River (AR),1038240,55984,0.053922021883186934,79650,23666,0.29712492153170117,0.7028750784682988
2019-04-29T00:00:00.000000000.nc,2019-04-29T00:00:00.000000000,Atmospheric River (AR),1038240,55721,0.05366870858375713,99577,43856,0.44042298924450424,0.5595770107554957
2019-05-06T07:00:00.000000000.nc,2019-05-06T07:00:00.000000000,Atmospheric River (AR),1038240,64229,0.06186334566188935,107700,43471,0.40363045496750233,0.5963695450324977
2019-05-07T21:00:00.000000000.nc,2019-05-07T21:00:00.000000000,Atmospheric River (AR),1038240,64180,0.06181615040838342,119451,55271,0.4627085583209852,0.5372914416790149
2019-05-08T23:00:00.000000000.nc,2019-05-08T23:00:00.000000000,Atmospheric River (AR),1038240,37184,0.03581445523193096,67358,30174,0.4479646070251492,0.5520353929748508
2019-05-10T22:00:00.000000000.nc,2019-05-10T22:00:00.000000000,Atmospheric River (AR),1038240,63646,0.06130181846201264,87435,23789,0.2720763996111397,0.7279236003888603
2019-05-11T03:00:00.000000000.nc,2019-05-11T03:00:00.000000000,Atmospheric River (AR),1038240,62268,0.05997457235321313,102423,40155,0.3920506136317038,0.6079493863682962
2019-05-12T11:00:00.000000000.nc,2019-05-12T11:00:00.000000000,Atmospheric River (AR),1038240,37731,0.0363413083680074,62551,24820,0.3967962142891401,0.60320378571086
2019-05-12T14:00:00.000000000.nc,2019-05-12T14:00:00.000000000,Atmospheric River (AR),1038240,54553,0.0525437278471259,81249,26696,0.3285701977870497,0.6714298022129503
2019-05-13T08:00:00.000000000.nc,2019-05-13T08:00:00.000000000,Atmospheric River (AR),1038240,31714,0.03054592387116659,59371,27657,0.4658334877296997,0.5341665122703003
2019-05-15T07:00:00.000000000.nc,2019-05-15T07:00:00.000000000,Atmospheric River (AR),1038240,66042,0.06360957004160887,101513,35471,0.3494232265818171,0.6505767734181829
2019-05-15T18:00:00.000000000.nc,2019-05-15T18:00:00.000000000,Atmospheric River (AR),1038240,50042,0.04819887501926337,87850,37808,0.4303699487763233,0.5696300512236767
2019-05-18T02:00:00.000000000.nc,2019-05-18T02:00:00.000000000,Atmospheric River (AR),1038240,24026,0.02314108491292957,45285,21259,0.4694490449376173,0.5305509550623827
2019-05-18T20:00:00.000000000.nc,2019-05-18T20:00:00.000000000,Atmospheric River (AR),1038240,51189,0.049303629218677765,95413,44224,0.46350078081603135,0.5364992191839686
2019-05-21T04:00:00.000000000.nc,2019-05-21T04:00:00.000000000,Atmospheric River (AR),1038240,49914,0.048075589459084606,78458,28544,0.36381248566111807,0.636187514338882
2019-05-27T07:00:00.000000000.nc,2019-05-27T07:00:00.000000000,Atmospheric River (AR),1038240,84038,0.08094274926799198,123590,39552,0.3200258920624646,0.6799741079375354
2019-05-29T03:00:00.000000000.nc,2019-05-29T03:00:00.000000000,Atmospheric River (AR),1038240,70492,0.06789566959469873,123936,53444,0.4312225664859282,0.5687774335140717
2019-05-29T20:00:00.000000000.nc,2019-05-29T20:00:00.000000000,Atmospheric River (AR),1038240,49277,0.04746205116350748,76873,27596,0.3589816970848022,0.6410183029151978
2019-05-31T05:00:00.000000000.nc,2019-05-31T05:00:00.000000000,Atmospheric River (AR),1038240,70862,0.06825204191709046,106091,35229,0.33206398280721267,0.6679360171927873
2019-06-02T17:00:00.000000000.nc,2019-06-02T17:00:00.000000000,Atmospheric River (AR),1038240,27244,0.026240560949298813,46169,18925,0.40990708050856633,0.5900929194914336
2019-06-03T08:00:00.000000000.nc,2019-06-03T08:00:00.000000000,Atmospheric River (AR),1038240,65333,0.06292668361843119,93799,28466,0.3034787151248947,0.6965212848751052
2019-06-04T04:00:00.000000000.nc,2019-06-04T04:00:00.000000000,Atmospheric River (AR),1038240,40439,0.03894956850053938,68689,28250,0.41127400311549156,0.5887259968845084
2019-06-05T21:00:00.000000000.nc,2019-06-05T21:00:00.000000000,Atmospheric River (AR),1038240,51822,0.04991331484049931,91355,39533,0.43274040829730176,0.5672595917026982
2019-06-06T02:00:00.000000000.nc,2019-06-06T02:00:00.000000000,Atmospheric River (AR),1038240,49641,0.047812644475265835,98685,49044,0.4969752241982064,0.5030247758017936
2019-06-06T17:00:00.000000000.nc,2019-06-06T17:00:00.000000000,Atmospheric River (AR),1038240,44599,0.042956349206349206,90135,45536,0.5051977589171798,0.4948022410828202
2019-06-08T07:00:00.000000000.nc,2019-06-08T07:00:00.000000000,Atmospheric River (AR),1038240,30365,0.029246609647095086,55770,25405,0.45553164783934014,0.5444683521606598
2019-06-08T22:00:00.000000000.nc,2019-06-08T22:00:00.000000000,Atmospheric River (AR),1038240,44222,0.04259323470488519,73814,29592,0.40089955834936464,0.5991004416506354
2019-06-08T23:00:00.000000000.nc,2019-06-08T23:00:00.000000000,Atmospheric River (AR),1038240,28309,0.027266335336723686,67120,38811,0.5782330154946365,0.42176698450536354
2019-06-09T22:00:00.000000000.nc,2019-06-09T22:00:00.000000000,Atmospheric River (AR),1038240,23800,0.022923408845738943,46522,22722,0.48841408365934397,0.5115859163406561
2019-06-10T03:00:00.000000000.nc,2019-06-10T03:00:00.000000000,Atmospheric River (AR),1038240,32864,0.03165356757589767,63587,30723,0.48316479783603566,0.5168352021639643
2019-06-11T17:00:00.000000000.nc,2019-06-11T17:00:00.000000000,Atmospheric River (AR),1038240,24594,0.02368816458622284,54514,29920,0.5488498367391863,0.45115016326081375
